layer_z,score_percent,machine_x_mm,machine_y_mm,raw_image_x_px,raw_image_y_px
tensor(241),84.13341641426086,1.5359032484253288,15.802872747048704,1281.25,1445.3125
tensor(241),70.92236280441284,1.488962390402211,17.98302110532066,1281.25,1480.46875
tensor(242),88.93621563911438,4.397971744841343,0.47485088632200156,1246.09375,1193.359375
tensor(242),94.34158205986023,4.732636562253954,5.086882901001837,1240.234375,1269.53125
tensor(242),91.12355709075928,1.714177054997274,7.523020969963492,1281.25,1310.546875
tensor(242),76.0848343372345,1.6756449718506756,9.312627324655246,1281.25,1339.84375
tensor(242),88.86705040931702,-0.8783487562599507,9.26350350206108,1316.40625,1339.84375
tensor(242),84.77226495742798,-2.5825563526621265,9.230724568147568,1339.84375,1339.84375
tensor(242),81.28848075866699,-4.00472301726937,14.615341472607833,1357.421875,1427.734375
tensor(243),70.72628736495972,5.24751434575531,0.14017739510475946,1234.375,1187.5
tensor(243),80.05417585372925,5.983150926415225,6.179870572164778,1222.65625,1287.109375
tensor(243),73.68805408477783,0.46386334362230774,6.426728440366614,1298.828125,1292.96875
tensor(243),88.38409781455994,1.9714417931299781,15.448000833322263,1275.390625,1439.453125
tensor(244),79.85624670982361,8.382467631552924,-11.64363345047902,1193.359375,988.28125
tensor(244),85.09696125984192,3.6250107165705825,-3.0589540490332543,1257.8125,1134.765625
tensor(244),77.20831036567688,9.06797911860781,-1.8881699639990253,1181.640625,1152.34375
tensor(244),88.87055516242981,4.404759742696499,0.12230677755670924,1246.09375,1187.5
tensor(244),94.94266510009766,4.725923333769038,5.442548194821516,1240.234375,1275.390625
tensor(244),94.88114714622498,0.45577298396476784,6.783597286533254,1298.828125,1298.828125
tensor(244),88.54217529296875,0.8246225271668,9.29625865658212,1292.96875,1339.84375
tensor(244),84.00730490684509,1.956101688264096,16.17325329756529,1275.390625,1451.171875
tensor(245),88.56919407844543,0.880443976414586,6.791992159023818,1292.96875,1298.828125
tensor(245),82.75839686393738,7.2294549601938245,7.631206815617164,1205.078125,1310.546875
tensor(245),82.60193467140198,1.5280923584112287,16.165646240291974,1281.25,1451.171875
tensor(246),87.76267766952515,8.044112724483538,-16.45873721419206,1199.21875,906.25
tensor(246),72.12976217269897,10.496484843173508,-14.000976492547526,1164.0625,947.265625
tensor(246),95.10632753372192,7.145019553052093,-12.36243122167316,1210.9375,976.5625
tensor(246),96.79182767868042,4.932064487309327,-5.478762484078952,1240.234375,1093.75
tensor(246),98.30814003944397,3.204573737344932,-3.0681530941630375,1263.671875,1134.765625
tensor(246),98.47954511642456,7.819555989003551,-2.6167414018963964,1199.21875,1140.625
tensor(246),77.3074746131897,4.819521138262197,0.48375814161187713,1240.234375,1193.359375
tensor(246),96.49308323860168,0.9676612438436205,2.8792438557396878,1292.96875,1234.375
tensor(246),95.3827977180481,3.8999107687949204,4.359055175231934,1251.953125,1257.8125
tensor(246),93.31458806991577,5.129525766322596,6.5193138976006475,1234.375,1292.96875
tensor(246),99.16192293167114,0.45577298396476784,6.783597286533254,1298.828125,1298.828125
tensor(246),86.3843560218811,-2.5916480268228295,9.589632148680716,1339.84375,1345.703125
tensor(246),88.71488571166992,-4.7439115802093905,10.267580245095637,1369.140625,1357.421875
tensor(246),85.30278205871582,-3.0827994045029605,12.10047755623141,1345.703125,1386.71875
tensor(246),87.18066215515137,2.406621015811728,15.093421691143734,1269.53125,1433.59375
tensor(246),93.54903101921082,-1.0243255185459401,15.394293502857032,1316.40625,1439.453125
tensor(246),96.8353807926178,-4.0239206882875,15.3405175475566,1357.421875,1439.453125
tensor(247),80.61147332191467,8.464009134707704,-16.7900719209074,1193.359375,900.390625
tensor(247),95.65361738204956,10.056836066584365,-12.292893726520832,1169.921875,976.5625
tensor(247),89.59743976593018,12.545649913400462,-11.889248621061357,1134.765625,982.421875
tensor(247),84.89686846733093,3.6250107165705825,-3.0589540490332543,1257.8125,1134.765625
tensor(247),93.87194514274597,8.658965233486548,-2.598438129997778,1187.5,1140.625
tensor(247),93.87294054031372,8.233744700019576,-2.2570832071603837,1193.359375,1146.484375
tensor(247),88.03758025169373,4.404759742696499,0.12230677755670924,1246.09375,1187.5
tensor(247),74.51571822166443,1.8137870711880888,2.89667576854367,1281.25,1234.375
