left,right,axis,sign_left_to_right,distance_px,axis_alignment_cosine
938,1241,0,-1,18.608892471742184,0.9997372935911094
939,1116,1,-1,14.330735833771586,0.9936002968035125
940,1542,1,1,14.684169517831041,0.999898801060492
940,1127,1,-1,15.419195781296452,0.9972771114695506
940,1380,0,-1,16.738515497214177,0.9997113558815607
941,1390,1,1,14.779261644588725,0.9941635907317122
941,1338,1,-1,15.113581797148582,0.9962772206405096
941,1131,0,-1,18.145364613010727,0.9991896780034111
942,1373,1,1,15.219717434463755,0.9975782312355547
942,1276,0,-1,16.297208318402536,0.9999861692419407
944,1549,1,1,13.98603444545427,0.9999613214462565
945,957,1,-1,14.639990706479491,0.9977057483642077
946,1008,0,-1,14.70332429537276,0.9999493983947007
947,1286,1,-1,13.925254427588085,0.9998260848811794
949,1359,1,-1,14.232523081324143,0.9999371456751612
950,1200,1,-1,15.186673403719874,0.996827224043309
951,1083,1,-1,13.984168145880238,0.9953962343149122
951,1445,1,1,15.093764562977473,0.9867571258967271
951,1086,0,1,16.881895310058905,0.9998443092344226
952,1058,0,1,16.87129118321556,0.9998158953939695
952,996,0,-1,18.580682902215145,0.9963613323264875
954,1505,1,-1,13.467937257434576,0.9999994823408958
954,1163,1,1,15.346837145889648,0.998787074843111
954,962,0,-1,15.779238863506354,0.998429588927343
955,1079,1,1,14.74799636685426,0.9996700619178849
955,1190,1,-1,15.543043706926367,0.9985867588663746
955,1431,0,1,17.373838775060126,0.9985393563296713
956,1418,0,-1,16.15846775214433,0.9999973668172347
957,1093,0,1,17.178317890063393,0.9991992073043049
958,1468,1,-1,14.166609554132599,0.9980742759988224
958,1601,1,1,14.708377632191505,0.9921326087860219
958,1115,0,-1,15.746400001345524,0.9997716233517021
958,1536,0,1,16.21136798974158,0.9996230010003687
959,1172,1,-1,14.043636675739421,0.9998969620280843
959,1407,0,-1,14.73651481491018,0.9978093495342345
960,1237,1,1,15.332661014076622,0.9996347740926309
960,1224,0,1,17.733493817641918,0.9986146799060102
961,1017,1,-1,15.15535999792955,0.9997168825005386
961,1201,0,-1,16.906769040516796,0.9999839304829858
961,1264,0,1,18.744707432153696,0.9992802031970307
962,1592,1,1,14.784662415545146,0.9980320565742595
962,1517,1,-1,15.417203241954486,0.9962942637067503
964,1344,1,1,13.401410138660644,0.9999403081807421
964,1147,1,-1,15.324092769624086,0.994954926840024
964,1112,0,1,15.816143179926879,0.9995968343585152
964,1509,0,-1,16.566690859022202,0.9996193020764247
966,1601,1,-1,14.486945653340229,0.993310296312016
966,1039,0,1,14.84903846032335,0.9999985134534958
966,1218,1,1,15.297893564970812,0.993936384742282
966,1488,0,-1,17.08972643262527,0.9999910737048863
967,1186,1,-1,15.488372151602853,0.9992593021792215
967,1154,0,-1,16.84080516509601,0.9994984111940752
967,1327,0,1,18.33130062272773,0.9982130725292995
968,1110,0,1,18.45334229605685,0.9993145102040975
970,1083,1,1,14.676146722758537,0.999784653576751
970,1220,1,-1,16.397637723482166,0.9997976822422737
970,1165,0,1,17.25984627253624,0.9979240682233411
970,992,0,-1,17.800576301505455,0.9976175554604951
971,1098,0,-1,16.069877844319578,0.9999774734227792
972,1067,1,1,13.575565502032019,0.9963807259550823
972,1066,1,-1,14.414084004999944,0.9968650257931562
972,1267,0,1,18.74802260556465,0.9999999886726451
973,1242,0,1,16.92760889716965,0.9999984943225373
974,1608,1,1,14.00745036995675,0.9999850256672798
974,1579,0,1,16.09529877139557,0.9999801266786588
975,1250,0,1,15.031669139537613,0.9983597515725948
975,1000,0,-1,16.301849390625556,0.9995939698206897
976,1433,1,1,14.916040887237283,0.9992517883275699
976,1568,0,-1,16.223738158028567,0.9985117878760095
976,1544,0,1,16.248991235995273,0.9999983545737651
978,1267,1,-1,14.58252935319548,0.9936434634226686
978,1067,0,-1,15.981700080589416,0.9981707291646001
979,1072,1,1,15.354766189587647,0.9998489485968114
979,1082,0,-1,16.076222263557458,0.9996864011416425
979,1440,0,1,16.256022967496982,0.9994642232423385
980,1327,1,-1,14.00102900721733,0.9957998072063383
980,1138,0,1,17.00696791972563,0.999628937245429
981,1499,1,-1,13.902197988893283,0.9965641404896186
982,1063,0,1,16.931081889942526,0.9993244720487051
982,1014,0,-1,16.99668252440147,0.9999548016678357
983,1141,1,1,13.706102556936765,0.9946263328503097
983,1339,1,-1,14.941969421460309,0.9994375351621926
983,999,0,-1,16.306193490431692,0.9999979956429152
983,1095,0,1,17.525656548199258,0.9988450903459557
985,1142,1,-1,14.57902085944792,0.9981218108912805
985,1126,0,1,15.930391825324024,0.998198498420858
986,1186,1,1,13.494553099147588,0.9990465618284214
986,1242,1,-1,15.67473092640141,0.9914531217837688
988,1199,1,-1,14.857477563001826,0.9999743619252759
988,1039,0,-1,18.792814881020384,0.9997177048160905
989,1075,1,-1,14.315512628627793,0.9894473177494086
989,1000,1,1,16.0636236845098,0.9963139353134759
989,1090,0,-1,16.383974961569955,0.9980382097863737
990,1174,0,1,16.937678891587353,0.9997314723859215
992,1132,1,1,15.019897125650026,0.9992375462342478
992,1091,1,-1,15.188068241252205,0.9974076871402947
993,1084,0,-1,17.480707574028976,0.9980202404684264
997,1343,0,1,14.341826209462914,0.9999903723430821
997,1332,1,-1,14.749593595581558,0.9895720534052029
997,1254,1,1,14.828055778537415,0.9868512303326638
998,1165,1,1,14.420092820585188,0.9960329606455062
998,1220,0,-1,16.296656058962167,0.9984056837789301
999,1300,1,1,13.324373330314348,0.9999596964111475
999,1553,0,-1,15.289875120289558,0.9994826920067097
1001,1122,1,-1,14.538511075062933,0.9935667891899441
1001,1160,0,-1,14.931490301467793,0.99940055196876
1001,1380,0,1,16.89902455931874,0.9999973112749546
1002,1521,1,1,13.367410352282489,0.9972223848258635
1002,1328,0,-1,15.165357813505965,0.998774140110325
1002,1597,1,-1,15.180757734087098,0.9986934047088392
1002,1489,0,1,15.264259062151117,0.9983272821743764
1005,1429,0,1,15.475699719475312,0.9986595887994832
1005,1312,1,-1,15.6284368666069,0.9989338924701714
1006,1604,1,-1,14.049982801525406,0.9996014650543691
1006,1418,1,1,15.103938902557749,0.9972541327162247
1006,1419,0,-1,17.364168493599184,0.9999910872929229
1007,1090,1,1,14.602407708682314,0.9944574858827812
1007,1075,0,1,15.827038013295963,0.9991069537073825
1009,1060,1,-1,16.61474160721357,0.9999743576441426
1010,1077,1,-1,13.212381010857221,0.9999974039366458
1010,1525,1,1,15.380992924659823,0.9977966405707288
1010,1215,0,1,16.39142680876529,0.9987477447984757
1011,1112,1,1,14.835918104145687,0.9915042640527584
1011,1150,1,-1,15.26271599438532,0.9999455091697746
1011,1147,0,-1,16.202416606498893,0.9999853053570921
1012,1203,1,-1,15.838087400690656,0.9997441036426042
1014,1110,0,-1,14.345041217073732,0.9999756209858829
1015,1246,1,-1,13.379949328382601,0.99642776963316
1015,1349,1,1,15.336568754869514,0.9999810124780077
1016,1306,1,1,14.030716087858387,0.9991059997771281
1016,1394,1,-1,14.969917246744421,0.9999184677544556
1016,1161,0,-1,16.220628374599826,0.9999443649701992
1016,1451,0,1,17.555290817883638,0.999444750686603
1017,1109,1,-1,14.970751086399613,0.9986967454161314
1017,1040,0,1,16.240986212732604,0.9999838579422617
1019,1114,1,1,14.254393543533181,0.999894701830866
1019,1418,1,-1,14.46967024864071,0.9919264835129387
1021,1378,1,-1,14.180857318448805,0.9970543807577767
1021,1305,0,-1,16.911157475601748,0.9999975220689276
1021,1234,0,1,17.53826134943832,0.9992773903565351
1022,1039,1,-1,14.436772304321021,0.999736388395323
1022,1188,1,1,15.123202716991681,0.9963612132852816
1022,1218,0,-1,16.21928721980736,0.9987896111900456
1023,1438,1,1,14.311583699229585,0.9960403944696707
1023,1106,1,-1,14.831581415675537,0.999799555083891
1023,1309,0,-1,16.228244805139404,0.9999125117346394
1023,1331,0,1,19.211261272766095,0.9998154346140737
1024,1493,0,-1,14.871294241018315,0.9999520331823397
1024,1427,0,1,18.74933529782374,0.9999971968861897
1026,1362,1,-1,13.855001539465853,0.9899051132576029
1027,1157,1,-1,15.36156967779065,0.9981002457395171
1029,1066,1,1,15.890896085315607,0.991181799132265
1029,1243,0,-1,16.252200151063988,0.9999633864692486
1030,1141,1,-1,14.874392145986448,0.984977053231184
1030,1436,1,1,15.540806661117285,0.9986928602114835
1030,1064,0,-1,15.785402668907734,0.9999125557059304
1030,1128,0,1,18.614362116512073,0.9999649928028607
1031,1153,1,1,14.371352535525972,0.9937262617017718
1031,1202,0,1,14.37691313671197,0.9999477085187551
1031,1583,0,-1,17.596162605696236,0.9984040468086338
1032,1402,1,-1,14.20590001815844,0.9966016252653459
1032,1456,1,1,14.333867875436649,0.9925451333719041
1032,1283,0,1,14.884345609929277,0.9989489370255376
1032,1139,0,-1,18.651951410665625,0.9998674889855065
1033,1316,0,-1,15.206537437461185,0.9991742176521842
1033,1183,0,1,16.19973433338177,0.9999933208677749
1034,1446,0,1,14.810240045343292,0.9999952451593664
1034,1576,1,1,15.306975070764581,0.9933964645440321
1034,1114,0,-1,17.51885022463004,0.9999911287594994
1035,1239,1,1,14.078146149367536,0.9995821115175829
1035,1345,1,-1,14.263229032120469,0.9998348274373876
1036,1599,1,-1,14.342875864943009,0.9913772832794594
1036,1115,1,1,14.999950548057734,0.9998253635606263
1036,1468,0,1,16.349560327347103,0.9994911787818512
1037,1379,1,1,14.44856549442461,0.9911539794172293
1037,1539,0,-1,16.65947599211733,0.9999130784669898
1038,1482,1,1,15.278706913505117,0.9959739107585077
1039,1467,1,-1,14.238251725808148,0.9954777277094876
1040,1264,1,1,16.095971754629204,0.9912065096242776
1040,1237,0,1,16.29121795289435,0.9995603831249033
1042,1091,0,1,15.882926717032314,0.9999918019447549
1043,1314,1,1,15.241729956977935,0.9998009448147399
1044,1161,1,-1,14.715755951261457,0.9991851058261325
1044,1306,0,1,16.241525007845098,0.9986079076046765
1044,1059,0,-1,17.215525481554963,0.9997708184409676
1047,1053,1,-1,14.242693178008174,0.9998798778800043
1047,1247,1,1,14.266808957234154,0.9962937373921855
1048,1432,0,-1,15.911671906692563,0.9995467725145548
1049,1133,1,-1,14.884466532245277,0.9901050159986028
1049,1452,0,-1,16.103093880933116,0.9999845115475706
1050,1375,0,-1,18.157594894760532,0.9991288525201707
1052,1488,1,-1,14.932515878964423,0.9925743043590944
1052,1218,0,1,17.226670537648776,0.9998367162269943
1053,1530,1,-1,14.627632155142068,0.983249179134625
1055,1153,1,-1,14.527137016173159,0.9998676500844603
1055,1350,1,1,15.45075940556753,0.9975639930565389
1055,1377,0,-1,16.14870309890053,0.9999937674966818
1055,1564,0,1,16.6800170647629,0.999986413105709
1056,1318,0,1,16.828035331341873,0.9956279029105458
1057,1524,0,-1,15.464647872292383,0.9997671254503074
1057,1526,0,1,17.98579802800254,0.9998862087528998
1058,1207,0,1,15.769293695932426,0.9986023686722462
1059,1605,1,1,14.479857390495656,0.9904016781183654
1059,1353,1,-1,15.049271207465434,0.9983397545828566
1059,1343,0,-1,16.168876424578517,0.9999998299821589
1061,1296,1,-1,14.995395239359125,0.9914002633438619
1061,1503,0,1,16.904974746322132,0.999745284209449
1062,1067,0,1,15.274270497077373,0.9995154318745761
1062,1440,1,1,15.646970044776618,0.9936230265357828
1063,1329,1,1,14.635006082402045,0.991832770161039
1063,1071,1,-1,15.98552653578856,0.9996579141484789
1064,1300,1,-1,14.792166572586467,0.9994105162194225
1064,1261,0,-1,16.683390440049227,0.9996773021876291
1065,1497,0,1,15.947840289227972,0.9999719195579938
1065,1580,0,-1,17.668790912707323,0.9999713936774186
1067,1078,1,1,16.02331100857438,0.9999258581420896
1068,1292,1,1,14.230332048310482,0.9989119820533577
1068,1547,1,-1,14.23338978385572,0.9995268411658165
1070,1405,0,1,18.556222779652686,0.9999986135728393
1072,1352,0,-1,14.449376050215081,0.9999039335708425
1072,1251,1,1,15.130428276404995,0.9999757420025857
1073,1457,1,-1,14.70899318220875,0.9901461682128337
1073,1126,1,1,15.465201232537305,0.9968581979466883
1073,1320,0,1,15.907405292879307,0.9995483901857285
1073,1142,0,-1,16.233779581266482,0.9999843515104063
1075,1240,1,-1,15.356128934559315,0.9999628080761112
1075,1352,0,1,19.43222887886004,0.9999741975639673
1076,1389,0,1,17.385094466257716,0.9996320656234763
1077,1391,1,-1,15.026175965787072,0.9977059398562191
1077,1600,0,1,15.839549586554675,0.9994511667878736
1077,1216,0,-1,16.37154959671253,0.9985104897778324
1078,1440,0,-1,16.83599968912782,0.9999999995380985
1079,1213,1,1,16.18228054853937,0.9919445394255819
1079,1228,0,1,16.780393611735484,0.9998973831781661
1080,1163,1,-1,14.405332720298848,0.9961696831387515
1080,1287,0,1,15.057026357408565,0.9998624431589827
1080,1140,1,1,15.326537542370998,0.9999993086670221
1080,1442,0,-1,17.138810333402898,0.9987311131233043
1081,1348,0,1,16.852690351462776,0.996183897766919
1082,1366,1,-1,14.565883021181,0.9972907783123066
1082,1352,1,1,16.066866263635156,0.9930566070841337
1082,1240,0,-1,17.68009049262118,0.9996612451434254
1083,1132,0,-1,18.062090284176758,0.998778299314388
1085,1192,1,-1,14.393997271323672,0.9921177976663018
1085,1333,0,-1,16.813582206223547,0.9999510300020619
1087,1304,1,-1,14.653981617192818,0.9980292341561062
1088,1431,1,1,14.237242940295825,0.9988064430535974
1088,1158,0,1,16.922205433071387,0.9986640517461318
1088,1190,0,-1,17.482864492366243,0.9997854502752787
1089,1094,0,1,15.028588033359462,0.9993618183196314
1089,1252,0,-1,17.84910919024647,0.998965598208776
1091,1220,0,1,16.335448093659675,0.9999994186068932
1092,1093,1,1,14.369399078413624,0.9978051265163045
1094,1298,1,1,16.21502109714155,0.993616017029042
1095,1299,1,-1,14.373698494206808,0.9999277534217719
1095,1594,0,1,14.894779801628424,0.9998807127206488
1096,1471,0,-1,14.41058763763324,0.9999967529148028
1098,1589,1,-1,15.3590769351331,0.9999266066923812
1098,1359,0,-1,18.698027114261592,0.9999934060994268
1099,1124,1,1,14.458492387219449,0.9964719812267014
1102,1189,0,1,16.903308663735054,0.9976761140072573
1104,1427,1,1,14.091756473403425,0.9901418005406718
1104,1257,1,-1,15.603801703689097,0.9998339541708352
1104,1559,0,1,18.071730184751317,0.9995962980174149
1106,1119,0,-1,16.804083399949615,0.9999002973253671
1106,1523,0,1,18.788586559543315,0.9999532188561214
1107,1111,1,1,14.328151239488019,0.9960461332362612
1107,1343,1,-1,14.421319337916515,0.9910670042496327
1107,1605,0,1,16.2470154137829,0.9999971259046363
1107,1254,0,-1,18.663727866043235,0.9998893328937674
1108,1279,0,1,18.257196003925,0.9995600280352105
1109,1333,1,-1,14.166153120507602,0.9999852549818323
1110,1210,1,1,15.061604101944914,0.9871402955118335
1110,1272,1,-1,15.608400287982018,0.9974645029912133
1111,1420,1,1,15.35088551984709,0.999953638170174
1111,1404,0,1,16.205614810784418,0.9999520838276965
1111,1294,0,-1,16.604482435885362,0.9993537627762217
1112,1464,1,1,14.398261714435609,0.9999496315395608
1112,1463,0,1,18.494483949070876,0.9999744658769035
1113,1232,1,-1,14.342440296343351,0.9927234723863289
1113,1285,0,1,15.84168623439381,0.9999999002576639
1114,1199,1,1,14.106507462801385,0.9970961171742483
1114,1536,0,-1,16.63191149586371,0.9999976769890062
1115,1189,1,1,13.367563568064824,0.9992886147204341
1117,1320,1,1,14.17885345598946,0.9967485599543042
1117,1160,1,-1,14.477028813098165,0.9963045957998332
1117,1457,0,-1,16.81764110228154,0.9999961413280517
1118,1180,1,-1,15.00125573031942,0.9982275883344416
1119,1309,1,1,14.379361829524843,0.9998122381131028
1119,1324,1,-1,14.68354738692244,0.9929283603235959
1120,1171,1,1,14.212485073638582,0.9999738086443128
1120,1209,0,1,14.455611880612494,0.9999958530235091
1120,1215,1,-1,14.524771963688787,0.9959305540375692
1120,1525,0,-1,18.70050729182922,0.9999946124090061
1121,1274,1,1,14.481033942988125,0.9945158743789636
1122,1305,1,-1,15.34577516454071,0.9849957538346317
1123,1334,0,-1,16.8596325368499,0.999561699055649
1123,1286,0,1,16.880504559455698,0.9956931064995264
1127,1243,0,1,14.96811859951641,0.9999879927862265
1127,1234,1,-1,15.233822493715019,0.9961530245583735
1128,1169,1,1,14.37184606077302,0.9999972682183299
1128,1194,0,1,14.96786041175223,0.9999784668618173
1129,1212,1,1,15.278218517126373,0.9999335668323819
1130,1264,1,-1,13.447824655051866,0.9977839392611492
1131,1265,1,1,13.86196500766533,0.9998803041712685
1131,1289,1,-1,15.363202161458842,0.9992738968032107
1133,1494,1,-1,14.542482493244679,0.9986072288866539
1134,1227,1,-1,14.722670763601005,0.9999153420772233
1134,1200,0,-1,17.580726899829106,0.9999753252835056
1136,1317,1,1,14.642973223522064,0.9981263912558727
1136,1274,1,-1,14.806182262204294,0.9841261708557384
1139,1143,1,-1,15.214847671474931,0.9945766640358565
1139,1185,0,-1,16.81556567542709,0.9994684781164302
1141,1300,0,-1,17.848043265586842,0.9998171880537956
1143,1256,1,-1,14.748463170719633,0.9864273090556881
1143,1402,0,1,15.911028655535636,0.9991101660772642
1143,1403,0,-1,17.299658990174194,0.9991468410729654
1144,1276,1,1,13.529219799783784,0.9990516881818513
1144,1493,1,-1,15.196329880550142,0.9954930622844872
1145,1293,1,-1,15.400701116893904,0.9841391450286545
1145,1357,1,1,15.915021490171933,0.9924659060095489
1146,1374,1,-1,14.161984617115476,0.9999854667363545
1146,1544,1,1,14.165520839967844,0.9999985233001231
1146,1557,0,1,18.036543821117693,0.9997300146683018
1147,1355,0,-1,17.51422137833329,0.9982452328755208
1148,1364,1,1,14.424099555581119,0.9941240544150937
1148,1561,0,1,17.392671432308266,0.9999996067716583
1148,1446,0,-1,17.434068859478955,0.9999939359946081
1151,1506,1,1,14.257703551387355,0.9999695468736934
1151,1290,1,-1,14.904450235851346,0.9831802875676428
1153,1197,0,-1,14.35651128021044,0.9999927479327063
1154,1279,1,-1,15.243090796704735,0.9934666468131791
1155,1220,1,1,13.416906169184196,0.9999693369462301
1156,1434,1,-1,14.217249023673952,0.9998562706469829
1156,1225,0,-1,14.254857795892837,0.9999784459244424
1156,1262,1,1,14.827448304678118,0.9995626772855558
1158,1167,1,-1,14.732200272404931,0.9964420324249337
1159,1181,1,-1,14.386415150692462,0.9959192379414835
1159,1243,1,1,15.439961252753331,0.9997386030467752
1159,1234,0,-1,15.95098400636631,0.9999310160430146
1161,1268,1,-1,14.576369122727996,0.9989871964737527
1161,1353,0,-1,15.765847743960029,0.9990444011196274
1163,1592,0,-1,15.928937769834844,0.9998089995941688
1164,1196,1,1,14.558226798955282,0.9999488353990874
1164,1592,0,1,17.759379552223578,0.9998715575403636
1165,1414,0,1,14.91133323465708,0.9999982337352882
1166,1393,1,-1,15.160294067011984,0.9996761382490345
1166,1282,0,-1,16.11584696531715,0.9998422764725119
1166,1513,0,1,16.186667576647892,0.9999852292942277
1169,1560,1,1,15.34651330965827,0.9942789957241425
1169,1436,0,-1,17.880552199770083,0.9984569407246523
1171,1531,0,-1,18.85133662684227,0.9996236085624457
1172,1477,1,-1,13.957913805976093,0.9949726813127358
1173,1207,1,-1,14.579235736091299,0.9989921294174225
1173,1413,0,1,17.10089493166726,0.9997294910652031
1176,1388,1,-1,13.892991818250193,0.9967754566129049
1176,1577,0,-1,16.276268084306174,0.9986992022319823
1176,1510,0,1,18.11691858246743,0.9998168986954723
1181,1365,1,-1,14.380124942516133,0.9997472623738858
1181,1221,0,1,16.218556722311945,0.9981117652488181
1181,1386,0,-1,17.40143178535964,0.9985208740664063
1182,1377,1,-1,13.869519087702702,0.9992393588333526
1182,1591,1,1,15.342331455637591,0.9998116253848419
1182,1184,0,-1,16.557556874959104,0.9994250759702802
1182,1350,0,1,16.75257892032479,0.9959987114654631
1183,1247,0,1,18.627726893688703,0.9999814322628581
1184,1331,0,-1,14.44794719969706,0.9993049908939989
1184,1520,1,1,14.463439492033212,0.9948720024492292
1184,1301,1,-1,14.498582989118823,0.9942109946259189
1185,1278,1,1,14.932831881009957,0.999999863815818
1185,1403,1,-1,15.338393991938519,0.9974055726925362
1186,1279,0,-1,15.71271634836976,0.9984774727080304
1188,1200,0,1,16.03253561408005,0.9999103206517196
1189,1488,1,1,15.375125284832597,0.9990382123658302
1189,1601,0,1,18.110578042488513,0.998769675729321
1190,1250,0,-1,16.31242998799677,0.9996303005239017
1191,1262,1,-1,14.266342267817816,0.9964556074553259
1191,1428,0,1,18.2187166603078,0.9993395952083832
1192,1270,0,1,14.37467761655609,0.9998278951593784
1192,1554,1,-1,14.918971464076906,0.9999994783397799
1193,1425,1,-1,14.047950865267685,0.9939420871152846
1193,1451,1,1,14.349194652360959,0.9999194071274939
1193,1235,0,1,15.424746582783289,0.9996464679410336
1193,1394,0,-1,17.554564428318795,0.9999979292546728
1195,1304,1,1,14.359512459950162,0.9972394878577594
1196,1442,0,1,17.98382333776281,0.9993879465999056
1197,1377,1,1,14.71936283968858,0.9943979502760049
1197,1583,1,-1,15.304574232263265,0.9944901107399811
1198,1375,1,1,15.313351576975704,0.9998905879295217
1198,1540,0,-1,15.989935361679407,0.9999995812419687
1199,1576,0,1,14.726907118705602,0.9973740466714075
1199,1467,0,-1,17.542930866488636,0.9999089493539409
1201,1259,0,-1,15.405043008170173,0.9991386437325942
1202,1407,1,-1,14.272863771866488,0.9932295539339474
1203,1408,0,1,16.363535949694857,0.9984423519950506
1204,1585,1,1,14.280555149970835,0.9999546139584128
1204,1441,1,-1,14.886765771601606,0.9918899507498933
1208,1226,0,-1,14.253342895966677,0.9999436927988349
1208,1321,1,-1,14.378005746600586,0.9999934131392032
1208,1486,0,1,16.063835033796046,0.9999934759711014
1209,1482,0,1,16.60140679967137,0.9999641574948122
1211,1570,1,1,14.21412929958408,0.99999999855553
1211,1569,1,-1,14.22291061778721,0.9962809882358037
1211,1370,0,-1,14.581695076825685,0.9999925219067856
1211,1311,0,1,17.259894303884884,0.9999691405302455
1214,1230,0,-1,14.763722485713023,0.9995064291872322
1214,1381,1,-1,14.786888613189285,0.9987896680545308
1214,1305,1,1,15.140025737813389,0.9997770146712912
1214,1378,0,1,17.70933036159419,0.9982900044557881
1215,1600,1,-1,14.56827017795417,0.9992338759542627
1216,1427,1,-1,14.319823591547776,0.9929630637211398
1217,1595,1,-1,14.36824974806207,0.9999536479351122
1217,1541,0,1,16.1344924194679,0.9997270297245993
1219,1598,1,1,14.144932383468069,0.9958455010929278
1219,1548,0,1,16.146403927484283,0.9999994288301102
1221,1280,1,-1,15.37445402959701,0.999734854826113
1224,1269,1,1,14.392271892881324,0.9963251276807185
1224,1383,1,-1,15.346328901151914,0.9912740967887947
1225,1429,1,-1,14.687882753203027,0.9931972703046774
1226,1558,1,1,14.130667789476501,0.9999713851597904
1228,1431,1,-1,15.923359585393042,0.9999280774838908
1229,1526,1,1,14.9647003285,0.9953344055701812
1230,1283,1,1,14.06462812548362,0.9956389390920969
1230,1438,1,-1,15.30596301278839,0.9903180794661045
1230,1402,0,-1,17.358998790935672,0.9995374503611567
1231,1573,1,-1,15.094414502185288,0.9951791822698416
1231,1325,0,-1,15.620188721480574,0.9996102893845554
1233,1335,1,-1,13.570897603217132,0.9983145973957651
1233,1532,1,1,13.892391150400625,0.9932484538246514
1234,1386,1,-1,13.56955218725806,0.9999558905586102
1235,1472,1,1,14.579927617205968,0.9999770207802554
1235,1539,0,1,16.227870336818427,0.9999787551930304
1236,1474,1,-1,13.732354226641922,0.9997820507765072
1236,1336,0,1,16.625521333169768,0.9988516977828624
1236,1410,0,-1,18.281897052722496,0.9998162157707643
1237,1269,0,1,19.35608495530835,0.9999960263347834
1238,1541,1,-1,14.3785617517312,0.9968812578616126
1240,1450,1,-1,14.703643189706598,0.9999288644866967
1241,1550,0,-1,16.44393813528352,0.9993934822605107
1242,1284,1,-1,14.985466159526158,0.9999020153785884
1242,1337,0,1,18.610785445815267,0.9999816487193534
1244,1499,0,-1,14.869061152402539,0.9999993643742078
1246,1285,1,-1,15.34942483239835,0.999969176921371
1247,1572,1,1,14.3969469772304,0.9998864806949854
1247,1430,0,1,14.665836054196253,0.9987802988031211
1248,1453,0,1,16.213338771951612,0.9999648699327377
1250,1251,1,-1,15.514663753030042,0.998769800230773
1253,1374,0,1,14.231275127706812,0.9999430058074794
1253,1476,0,-1,17.34154715808553,0.9998318188008047
1254,1294,1,1,14.612336913958853,0.9985187679448471
1255,1334,1,1,14.782352878809006,0.9964146524208936
1256,1478,1,-1,14.392569788959404,0.9930135040744019
1256,1584,0,1,16.199112876602367,0.9999910772251742
1257,1508,0,1,16.331539713605856,0.9999899324450476
1259,1501,1,-1,15.378557285527455,0.9986686466769816
1259,1502,0,-1,16.433914027730477,0.9999995167253322
1260,1490,1,-1,15.078730813838774,0.9960874612838972
1261,1428,1,1,14.829870692682244,0.9987385087295767
1261,1262,0,-1,16.262073576793156,0.9999916071168492
1263,1319,1,-1,13.826574926289513,0.9956399196031942
1263,1291,0,-1,16.842670312208767,0.9999941769379606
1265,1566,1,1,14.419199124675501,0.9995583613989214
1265,1390,0,1,16.32208015058424,0.99998033390434
1268,1521,1,-1,14.804941572011835,0.9942710758065235
1268,1394,0,1,16.69445316617386,0.9994000730045205
1269,1395,0,1,13.655163870785355,0.9999977503713733
1270,1294,1,-1,14.638577160050882,0.9999994186053217
1270,1420,0,1,16.72617724237236,0.9999764648817966
1273,1562,1,1,14.528373787690079,0.9999740411162674
1274,1564,0,-1,16.28231125261118,0.9999920769202147
1275,1460,0,1,14.72819411696036,0.9995473932450708
1275,1415,0,-1,17.63607524669305,0.9983460331960325
1276,1503,1,1,15.60634057032868,0.9976676007089523
1276,1296,0,-1,16.006823241856132,0.9997976812906478
1277,1589,1,1,14.375223178516686,0.9971002944950029
1277,1561,1,-1,14.405611321569395,0.981680453563936
1277,1364,0,-1,16.210657681625854,0.9999136231230934
1278,1550,1,1,15.470482299413579,0.9988909341674006
1278,1395,0,-1,16.915958363420145,0.999999724978597
1280,1365,0,-1,16.157197177029722,0.9999999896811449
1280,1317,0,1,16.934795724861257,0.9999730725694808
1281,1570,1,-1,14.061058605009151,0.9999494310052275
1281,1429,1,1,14.55710243767302,0.99924330838892
1281,1312,0,-1,16.744709415270542,0.999875068196689
1282,1572,1,-1,14.562767467525825,0.9954098232840417
1283,1305,0,1,15.763047736050959,0.9990974719642053
1284,1395,1,-1,14.844519127346503,0.9984491843913311
1284,1550,0,1,16.82935888032603,0.9993227372548766
1288,1476,1,-1,14.549068356018932,0.9994898890510615
1288,1568,1,1,15.23851215243579,0.9954950898958185
1289,1338,0,1,17.41855946132701,0.9996872495807938
1291,1549,1,-1,13.713398468652107,0.9996667910250827
1291,1496,0,-1,17.112893015459537,0.9999992383099167
1292,1477,0,1,18.765566197869802,0.9997110040677911
1294,1554,0,-1,14.371663728306741,0.9999995446666919
1295,1441,0,-1,16.66537226623836,0.9997878007969434
1297,1469,1,1,14.150056714295946,0.9997525460052048
1299,1400,1,-1,14.428386904395378,0.9964266451731859
1299,1479,0,1,14.993364534766874,0.9999901654224944
1299,1339,0,-1,17.17941026426058,0.9998660807162739
1301,1377,0,1,14.449375112526226,0.9999999223283816
1301,1523,0,-1,16.118894250992025,0.9999924251840375
1302,1433,1,-1,14.20212463531974,0.9957133495245972
1302,1594,0,-1,17.618736292458777,0.9999894611563758
1304,1587,0,-1,17.404026778897897,0.9999144937378013
1306,1324,0,1,18.11633228863793,0.9995834853498154
1308,1330,1,1,14.131501358372287,0.9998396755545534
1308,1398,1,-1,15.16635041158493,0.9976475836750509
1308,1430,0,-1,17.54755195502838,0.9999989673980065
1309,1478,0,-1,14.361747695465544,0.99899446399635
1309,1584,1,1,14.868265727136041,0.9999468256962282
1310,1566,0,1,17.104939114793176,0.9996991900662033
